bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_wind,bc2_wind,bc3_wind,bc1_well,bc2_well,bc3_well
14_42_11,sample_17940,hg38,748,963,2368,14,42,11,B2,D6,A11
14_42_64,sample_17940,hg38,657,801,1824,14,42,64,B2,D6,F4
14_42_74,sample_17940,hg38,941,1179,2599,14,42,74,B2,D6,G2
14_43_67,sample_17940,hg38,697,833,1791,14,43,67,B2,D7,F7
14_44_91,sample_17940,hg38,1273,1672,3707,14,44,91,B2,D8,H7
14_44_95,sample_17940,hg38,937,1203,2941,14,44,95,B2,D8,H11
14_46_02,sample_17940,hg38,750,891,1936,14,46,2,B2,D10,A2
14_46_03,sample_17940,hg38,1179,1639,3659,14,46,3,B2,D10,A3
14_46_51,sample_17940,hg38,1286,1969,4683,14,46,51,B2,D10,E3
14_46_66,sample_17940,hg38,1113,1514,3624,14,46,66,B2,D10,F6
14_46_82,sample_17940,hg38,1406,1868,4091,14,46,82,B2,D10,G10
14_46_89,sample_17940,hg38,714,866,1868,14,46,89,B2,D10,H5
14_46_90,sample_17940,hg38,948,1250,2774,14,46,90,B2,D10,H6
14_46_91,sample_17940,hg38,1720,2435,5400,14,46,91,B2,D10,H7
14_47_22,sample_17940,hg38,667,889,1995,14,47,22,B2,D11,B10
14_47_65,sample_17940,hg38,649,791,1772,14,47,65,B2,D11,F5
14_47_68,sample_17940,hg38,636,790,1941,14,47,68,B2,D11,F8
14_48_25,sample_17940,hg38,738,889,1913,14,48,25,B2,D12,C1
14_48_52,sample_17940,hg38,929,1271,2876,14,48,52,B2,D12,E4
14_48_58,sample_17940,hg38,942,1233,2802,14,48,58,B2,D12,E10
14_48_83,sample_17940,hg38,596,704,1549,14,48,83,B2,D12,G11
14_48_85,sample_17940,hg38,733,919,1971,14,48,85,B2,D12,H1
14_49_44,sample_17940,hg38,1873,3086,6954,14,49,44,B2,E1,D8
14_49_79,sample_17940,hg38,1584,2176,4663,14,49,79,B2,E1,G7
14_50_17,sample_17940,hg38,636,806,1944,14,50,17,B2,E2,B5
14_50_45,sample_17940,hg38,3048,5426,12281,14,50,45,B2,E2,D9
14_51_84,sample_17940,hg38,906,1234,2866,14,51,84,B2,E3,G12
14_52_04,sample_17940,hg38,844,1028,2149,14,52,4,B2,E4,A4
14_52_51,sample_17940,hg38,1005,1396,3181,14,52,51,B2,E4,E3
14_52_70,sample_17940,hg38,865,1204,2904,14,52,70,B2,E4,F10
14_53_22,sample_17940,hg38,3801,6969,15107,14,53,22,B2,E5,B10
14_53_25,sample_17940,hg38,1068,1368,3004,14,53,25,B2,E5,C1
14_54_57,sample_17940,hg38,793,1137,2580,14,54,57,B2,E6,E9
14_54_58,sample_17940,hg38,1817,2847,6487,14,54,58,B2,E6,E10
14_54_61,sample_17940,hg38,944,1149,2686,14,54,61,B2,E6,F1
14_54_76,sample_17940,hg38,1086,1402,2980,14,54,76,B2,E6,G4
14_54_91,sample_17940,hg38,731,932,2104,14,54,91,B2,E6,H7
14_56_23,sample_17940,hg38,1430,1956,4273,14,56,23,B2,E8,B11
14_56_31,sample_17940,hg38,5773,14218,31401,14,56,31,B2,E8,C7
14_56_77,sample_17940,hg38,1629,2336,5035,14,56,77,B2,E8,G5
14_57_20,sample_17940,hg38,562,735,1785,14,57,20,B2,E9,B8
14_57_24,sample_17940,hg38,679,906,2233,14,57,24,B2,E9,B12
14_57_32,sample_17940,hg38,2437,4135,9780,14,57,32,B2,E9,C8
14_57_61,sample_17940,hg38,823,1123,2757,14,57,61,B2,E9,F1
14_57_62,sample_17940,hg38,796,963,2077,14,57,62,B2,E9,F2
14_57_67,sample_17940,hg38,1375,2071,4841,14,57,67,B2,E9,F7
14_57_89,sample_17940,hg38,680,851,2006,14,57,89,B2,E9,H5
14_57_91,sample_17940,hg38,785,1063,2551,14,57,91,B2,E9,H7
14_58_27,sample_17940,hg38,813,953,2024,14,58,27,B2,E10,C3
14_58_30,sample_17940,hg38,2698,5204,12529,14,58,30,B2,E10,C6
14_58_40,sample_17940,hg38,1437,1956,4088,14,58,40,B2,E10,D4
14_58_52,sample_17940,hg38,816,1078,2354,14,58,52,B2,E10,E4
14_58_68,sample_17940,hg38,1157,1612,3522,14,58,68,B2,E10,F8
14_58_90,sample_17940,hg38,632,740,1646,14,58,90,B2,E10,H6
14_58_92,sample_17940,hg38,760,936,2074,14,58,92,B2,E10,H8
14_59_07,sample_17940,hg38,957,1201,2507,14,59,7,B2,E11,A7
14_59_21,sample_17940,hg38,678,807,1747,14,59,21,B2,E11,B9
14_59_36,sample_17940,hg38,714,886,1930,14,59,36,B2,E11,C12
14_59_76,sample_17940,hg38,709,837,1745,14,59,76,B2,E11,G4
14_59_79,sample_17940,hg38,913,1143,2450,14,59,79,B2,E11,G7
14_59_87,sample_17940,hg38,1680,2276,4856,14,59,87,B2,E11,H3
14_60_92,sample_17940,hg38,638,745,1620,14,60,92,B2,E12,H8
14_61_65,sample_17940,hg38,1246,1653,3516,14,61,65,B2,F1,F5
14_61_72,sample_17940,hg38,627,746,1696,14,61,72,B2,F1,F12
14_62_68,sample_17940,hg38,2242,3890,8870,14,62,68,B2,F2,F8
14_62_71,sample_17940,hg38,813,1058,2315,14,62,71,B2,F2,F11
14_62_86,sample_17940,hg38,1205,1709,4242,14,62,86,B2,F2,H2
14_63_13,sample_17940,hg38,727,904,1994,14,63,13,B2,F3,B1
14_63_74,sample_17940,hg38,737,935,2301,14,63,74,B2,F3,G2
14_63_83,sample_17940,hg38,1131,1481,3143,14,63,83,B2,F3,G11
14_64_01,sample_17940,hg38,1323,1988,4926,14,64,1,B2,F4,A1
14_64_42,sample_17940,hg38,2140,3406,7814,14,64,42,B2,F4,D6
14_64_71,sample_17940,hg38,2198,3410,7510,14,64,71,B2,F4,F11
14_64_80,sample_17940,hg38,618,741,1670,14,64,80,B2,F4,G8
14_64_85,sample_17940,hg38,958,1372,3317,14,64,85,B2,F4,H1
14_65_25,sample_17940,hg38,741,865,1921,14,65,25,B2,F5,C1
14_65_45,sample_17940,hg38,583,706,1555,14,65,45,B2,F5,D9
14_65_48,sample_17940,hg38,617,782,1850,14,65,48,B2,F5,D12
14_67_66,sample_17940,hg38,727,896,2147,14,67,66,B2,F7,F6
14_67_75,sample_17940,hg38,1286,1790,4221,14,67,75,B2,F7,G3
14_67_96,sample_17940,hg38,720,915,2042,14,67,96,B2,F7,H12
14_68_08,sample_17940,hg38,836,1051,2286,14,68,8,B2,F8,A8
14_68_43,sample_17940,hg38,801,1126,2657,14,68,43,B2,F8,D7
14_68_55,sample_17940,hg38,641,790,1893,14,68,55,B2,F8,E7
14_69_26,sample_17940,hg38,649,857,1931,14,69,26,B2,F9,C2
14_69_59,sample_17940,hg38,1329,1821,3788,14,69,59,B2,F9,E11
14_69_85,sample_17940,hg38,901,1182,2723,14,69,85,B2,F9,H1
14_70_73,sample_17940,hg38,866,1183,2787,14,70,73,B2,F10,G1
14_70_86,sample_17940,hg38,938,1191,2650,14,70,86,B2,F10,H2
14_71_01,sample_17940,hg38,676,796,1757,14,71,1,B2,F11,A1
14_71_12,sample_17940,hg38,687,856,1829,14,71,12,B2,F11,A12
14_71_74,sample_17940,hg38,1379,2084,4729,14,71,74,B2,F11,G2
14_71_79,sample_17940,hg38,613,719,1708,14,71,79,B2,F11,G7
14_71_89,sample_17940,hg38,1831,2861,6513,14,71,89,B2,F11,H5
14_72_18,sample_17940,hg38,1298,1757,3794,14,72,18,B2,F12,B6
14_72_41,sample_17940,hg38,666,802,1708,14,72,41,B2,F12,D5
14_72_58,sample_17940,hg38,1045,1355,2940,14,72,58,B2,F12,E10
14_72_69,sample_17940,hg38,628,787,1685,14,72,69,B2,F12,F9
14_72_84,sample_17940,hg38,665,783,1746,14,72,84,B2,F12,G12
14_73_10,sample_17940,hg38,1142,1484,3133,14,73,10,B2,G1,A10
14_73_15,sample_17940,hg38,1196,1530,3159,14,73,15,B2,G1,B3
14_73_18,sample_17940,hg38,923,1239,3019,14,73,18,B2,G1,B6
14_73_30,sample_17940,hg38,997,1304,2808,14,73,30,B2,G1,C6
14_73_83,sample_17940,hg38,1741,2478,5440,14,73,83,B2,G1,G11
14_74_15,sample_17940,hg38,1840,2938,6741,14,74,15,B2,G2,B3
14_74_23,sample_17940,hg38,1687,2419,5297,14,74,23,B2,G2,B11
14_74_41,sample_17940,hg38,691,891,2048,14,74,41,B2,G2,D5
14_74_76,sample_17940,hg38,691,867,1891,14,74,76,B2,G2,G4
14_75_12,sample_17940,hg38,976,1400,3158,14,75,12,B2,G3,A12
14_75_23,sample_17940,hg38,1002,1379,3228,14,75,23,B2,G3,B11
14_75_32,sample_17940,hg38,611,729,1614,14,75,32,B2,G3,C8
14_75_34,sample_17940,hg38,632,800,1757,14,75,34,B2,G3,C10
14_75_52,sample_17940,hg38,604,742,1642,14,75,52,B2,G3,E4
14_75_76,sample_17940,hg38,773,931,2032,14,75,76,B2,G3,G4
14_76_14,sample_17940,hg38,1055,1346,2950,14,76,14,B2,G4,B2
14_76_62,sample_17940,hg38,1476,2095,4566,14,76,62,B2,G4,F2
14_76_71,sample_17940,hg38,706,838,1821,14,76,71,B2,G4,F11
14_76_89,sample_17940,hg38,898,1148,2725,14,76,89,B2,G4,H5
14_76_92,sample_17940,hg38,613,720,1631,14,76,92,B2,G4,H8
14_77_06,sample_17940,hg38,580,728,1650,14,77,6,B2,G5,A6
14_77_68,sample_17940,hg38,688,826,1782,14,77,68,B2,G5,F8
14_78_07,sample_17940,hg38,880,1154,2568,14,78,7,B2,G6,A7
14_78_11,sample_17940,hg38,1435,2080,4838,14,78,11,B2,G6,A11
14_78_69,sample_17940,hg38,711,880,1906,14,78,69,B2,G6,F9
14_78_78,sample_17940,hg38,683,848,2034,14,78,78,B2,G6,G6
14_78_96,sample_17940,hg38,1000,1272,2779,14,78,96,B2,G6,H12
14_79_38,sample_17940,hg38,1089,1546,3550,14,79,38,B2,G7,D2
14_79_39,sample_17940,hg38,788,1062,2469,14,79,39,B2,G7,D3
14_79_40,sample_17940,hg38,926,1232,2786,14,79,40,B2,G7,D4
14_79_86,sample_17940,hg38,683,851,1985,14,79,86,B2,G7,H2
14_79_93,sample_17940,hg38,655,839,2052,14,79,93,B2,G7,H9
14_80_14,sample_17940,hg38,790,1054,2525,14,80,14,B2,G8,B2
14_80_20,sample_17940,hg38,1047,1281,2690,14,80,20,B2,G8,B8
14_80_35,sample_17940,hg38,701,896,1946,14,80,35,B2,G8,C11
14_80_37,sample_17940,hg38,2419,3832,8133,14,80,37,B2,G8,D1
14_80_45,sample_17940,hg38,2735,4318,9433,14,80,45,B2,G8,D9
14_80_49,sample_17940,hg38,593,721,1569,14,80,49,B2,G8,E1
14_80_63,sample_17940,hg38,704,908,2119,14,80,63,B2,G8,F3
14_81_38,sample_17940,hg38,588,749,1801,14,81,38,B2,G9,D2
14_81_66,sample_17940,hg38,823,1107,2618,14,81,66,B2,G9,F6
14_81_75,sample_17940,hg38,1138,1504,3275,14,81,75,B2,G9,G3
14_81_86,sample_17940,hg38,1433,1965,4298,14,81,86,B2,G9,H2
14_81_95,sample_17940,hg38,1320,1733,3728,14,81,95,B2,G9,H11
14_83_46,sample_17940,hg38,713,860,1902,14,83,46,B2,G11,D10
14_84_03,sample_17940,hg38,699,838,1808,14,84,3,B2,G12,A3
14_84_13,sample_17940,hg38,620,771,1648,14,84,13,B2,G12,B1
14_84_32,sample_17940,hg38,735,860,1768,14,84,32,B2,G12,C8
14_84_36,sample_17940,hg38,834,1040,2187,14,84,36,B2,G12,C12
14_84_47,sample_17940,hg38,747,899,2115,14,84,47,B2,G12,D11
14_85_03,sample_17940,hg38,857,1064,2232,14,85,3,B2,H1,A3
14_85_24,sample_17940,hg38,792,1032,2299,14,85,24,B2,H1,B12
14_85_50,sample_17940,hg38,648,770,1707,14,85,50,B2,H1,E2
14_85_58,sample_17940,hg38,740,943,2174,14,85,58,B2,H1,E10
14_85_67,sample_17940,hg38,709,938,2252,14,85,67,B2,H1,F7
14_85_68,sample_17940,hg38,763,962,2124,14,85,68,B2,H1,F8
14_87_35,sample_17940,hg38,809,1029,2210,14,87,35,B2,H3,C11
14_88_11,sample_17940,hg38,1034,1420,3325,14,88,11,B2,H4,A11
14_88_54,sample_17940,hg38,676,831,1820,14,88,54,B2,H4,E6
14_88_58,sample_17940,hg38,705,867,1989,14,88,58,B2,H4,E10
14_88_77,sample_17940,hg38,644,870,2077,14,88,77,B2,H4,G5
14_89_18,sample_17940,hg38,1119,1428,3065,14,89,18,B2,H5,B6
14_90_02,sample_17940,hg38,665,852,2098,14,90,2,B2,H6,A2
14_90_73,sample_17940,hg38,751,967,2427,14,90,73,B2,H6,G1
14_90_81,sample_17940,hg38,688,845,1919,14,90,81,B2,H6,G9
14_91_14,sample_17940,hg38,663,843,1848,14,91,14,B2,H7,B2
14_91_15,sample_17940,hg38,3949,7271,15950,14,91,15,B2,H7,B3
14_91_30,sample_17940,hg38,1071,1450,3232,14,91,30,B2,H7,C6
14_91_37,sample_17940,hg38,1079,1461,3243,14,91,37,B2,H7,D1
14_91_68,sample_17940,hg38,696,812,1795,14,91,68,B2,H7,F8
14_91_95,sample_17940,hg38,676,814,1834,14,91,95,B2,H7,H11
14_93_67,sample_17940,hg38,1209,1746,3893,14,93,67,B2,H9,F7
36_01_08,sample_18048,hg38,2384,4159,9279,36,1,8,C12,A1,A8
36_01_09,sample_18048,hg38,2857,5015,11084,36,1,9,C12,A1,A9
36_01_79,sample_18048,hg38,5231,11855,26480,36,1,79,C12,A1,G7
36_01_95,sample_18048,hg38,5700,14901,33357,36,1,95,C12,A1,H11
36_02_30,sample_18048,hg38,1897,2919,6597,36,2,30,C12,A2,C6
36_03_90,sample_18048,hg38,2761,4670,10107,36,3,90,C12,A3,H6
36_04_07,sample_18048,hg38,2923,5385,11642,36,4,7,C12,A4,A7
36_04_47,sample_18048,hg38,4598,10175,22735,36,4,47,C12,A4,D11
36_05_06,sample_18048,hg38,6402,17885,40352,36,5,6,C12,A5,A6
36_05_07,sample_18048,hg38,6439,18061,39589,36,5,7,C12,A5,A7
36_05_48,sample_18048,hg38,1948,3127,6843,36,5,48,C12,A5,D12
36_05_91,sample_18048,hg38,2222,3951,8843,36,5,91,C12,A5,H7
36_06_12,sample_18048,hg38,3312,6228,13902,36,6,12,C12,A6,A12
36_06_25,sample_18048,hg38,3705,7425,16669,36,6,25,C12,A6,C1
36_06_45,sample_18048,hg38,2245,3664,8228,36,6,45,C12,A6,D9
36_06_56,sample_18048,hg38,4129,9095,19997,36,6,56,C12,A6,E8
36_07_40,sample_18048,hg38,10268,45235,101112,36,7,40,C12,A7,D4
36_07_59,sample_18048,hg38,5977,17318,38093,36,7,59,C12,A7,E11
36_07_74,sample_18048,hg38,12128,71804,163426,36,7,74,C12,A7,G2
36_07_85,sample_18048,hg38,1990,3188,7124,36,7,85,C12,A7,H1
36_07_94,sample_18048,hg38,2923,5300,11774,36,7,94,C12,A7,H10
36_08_95,sample_18048,hg38,5452,13086,29472,36,8,95,C12,A8,H11
36_09_13,sample_18048,hg38,2731,4723,10570,36,9,13,C12,A9,B1
36_09_23,sample_18048,hg38,3440,6911,14968,36,9,23,C12,A9,B11
36_10_64,sample_18048,hg38,5784,14656,32010,36,10,64,C12,A10,F4
36_11_12,sample_18048,hg38,6353,17577,38813,36,11,12,C12,A11,A12
36_11_25,sample_18048,hg38,5733,14431,32050,36,11,25,C12,A11,C1
36_11_26,sample_18048,hg38,1914,3030,6625,36,11,26,C12,A11,C2
36_11_44,sample_18048,hg38,2432,4054,9135,36,11,44,C12,A11,D8
36_11_45,sample_18048,hg38,3231,5845,13108,36,11,45,C12,A11,D9
36_11_58,sample_18048,hg38,7165,21207,46917,36,11,58,C12,A11,E10
36_11_88,sample_18048,hg38,5749,14474,32156,36,11,88,C12,A11,H4
36_13_29,sample_18048,hg38,2888,5491,12006,36,13,29,C12,B1,C5
36_13_80,sample_18048,hg38,3415,6248,14011,36,13,80,C12,B1,G8
36_13_88,sample_18048,hg38,2135,3370,7342,36,13,88,C12,B1,H4
36_14_05,sample_18048,hg38,2583,4483,9883,36,14,5,C12,B2,A5
36_14_74,sample_18048,hg38,2241,3526,7944,36,14,74,C12,B2,G2
36_14_79,sample_18048,hg38,3804,7459,17048,36,14,79,C12,B2,G7
36_15_08,sample_18048,hg38,6961,21549,49007,36,15,8,C12,B3,A8
36_15_22,sample_18048,hg38,2147,3427,7506,36,15,22,C12,B3,B10
36_15_53,sample_18048,hg38,3665,7034,15787,36,15,53,C12,B3,E5
36_15_86,sample_18048,hg38,1788,2825,6038,36,15,86,C12,B3,H2
36_16_10,sample_18048,hg38,2544,4240,9459,36,16,10,C12,B4,A10
36_16_17,sample_18048,hg38,3960,8210,18402,36,16,17,C12,B4,B5
36_16_51,sample_18048,hg38,3509,6274,14245,36,16,51,C12,B4,E3
36_16_57,sample_18048,hg38,2816,4758,10676,36,16,57,C12,B4,E9
36_17_06,sample_18048,hg38,5323,13052,29507,36,17,6,C12,B5,A6
36_17_73,sample_18048,hg38,2110,3229,7124,36,17,73,C12,B5,G1
36_19_40,sample_18048,hg38,4023,9482,20789,36,19,40,C12,B7,D4
36_19_54,sample_18048,hg38,1717,2768,6142,36,19,54,C12,B7,E6
36_19_80,sample_18048,hg38,3234,6240,13830,36,19,80,C12,B7,G8
36_19_81,sample_18048,hg38,3135,5809,13065,36,19,81,C12,B7,G9
36_19_83,sample_18048,hg38,2361,4063,8966,36,19,83,C12,B7,G11
36_20_46,sample_18048,hg38,2199,3604,7963,36,20,46,C12,B8,D10
36_20_61,sample_18048,hg38,3507,6515,14487,36,20,61,C12,B8,F1
36_20_73,sample_18048,hg38,10513,49936,111409,36,20,73,C12,B8,G1
36_20_75,sample_18048,hg38,2137,3599,7677,36,20,75,C12,B8,G3
36_20_85,sample_18048,hg38,3755,7466,16198,36,20,85,C12,B8,H1
36_21_03,sample_18048,hg38,5689,14625,33052,36,21,3,C12,B9,A3
36_21_59,sample_18048,hg38,2867,4962,10808,36,21,59,C12,B9,E11
36_21_79,sample_18048,hg38,6811,20653,46769,36,21,79,C12,B9,G7
36_21_81,sample_18048,hg38,10286,47255,109248,36,21,81,C12,B9,G9
36_21_87,sample_18048,hg38,5968,14842,33545,36,21,87,C12,B9,H3
36_21_89,sample_18048,hg38,7005,20438,45959,36,21,89,C12,B9,H5
36_22_56,sample_18048,hg38,7009,20141,45168,36,22,56,C12,B10,E8
36_22_59,sample_18048,hg38,3931,8274,18164,36,22,59,C12,B10,E11
36_22_76,sample_18048,hg38,4257,8437,19410,36,22,76,C12,B10,G4
36_23_54,sample_18048,hg38,2408,4022,9017,36,23,54,C12,B11,E6
36_23_67,sample_18048,hg38,4673,11559,25839,36,23,67,C12,B11,F7
36_23_71,sample_18048,hg38,2414,3999,8565,36,23,71,C12,B11,F11
36_23_83,sample_18048,hg38,5568,14296,31986,36,23,83,C12,B11,G11
36_24_04,sample_18048,hg38,8099,34501,76543,36,24,4,C12,B12,A4
36_24_25,sample_18048,hg38,4980,11622,25735,36,24,25,C12,B12,C1
36_24_34,sample_18048,hg38,6728,19364,43445,36,24,34,C12,B12,C10
36_24_36,sample_18048,hg38,2171,3446,7391,36,24,36,C12,B12,C12
36_24_37,sample_18048,hg38,3205,5757,12435,36,24,37,C12,B12,D1
36_24_56,sample_18048,hg38,8983,34539,78241,36,24,56,C12,B12,E8
36_24_71,sample_18048,hg38,4484,10153,22189,36,24,71,C12,B12,F11
36_24_77,sample_18048,hg38,7034,22087,50033,36,24,77,C12,B12,G5
36_24_84,sample_18048,hg38,5608,14408,33066,36,24,84,C12,B12,G12
36_24_89,sample_18048,hg38,3824,8164,18036,36,24,89,C12,B12,H5
36_25_49,sample_18048,hg38,8077,27109,60595,36,25,49,C12,C1,E1
36_26_56,sample_18048,hg38,4437,10022,22670,36,26,56,C12,C2,E8
36_27_15,sample_18048,hg38,2752,4892,11204,36,27,15,C12,C3,B3
36_27_54,sample_18048,hg38,6270,18354,40707,36,27,54,C12,C3,E6
36_27_57,sample_18048,hg38,6605,18985,41824,36,27,57,C12,C3,E9
36_27_61,sample_18048,hg38,10198,47167,104859,36,27,61,C12,C3,F1
36_27_71,sample_18048,hg38,2387,4104,8833,36,27,71,C12,C3,F11
36_27_76,sample_18048,hg38,2958,5398,11941,36,27,76,C12,C3,G4
36_27_92,sample_18048,hg38,2105,3334,7342,36,27,92,C12,C3,H8
36_28_56,sample_18048,hg38,7542,23719,53153,36,28,56,C12,C4,E8
36_28_57,sample_18048,hg38,1987,3215,7133,36,28,57,C12,C4,E9
36_28_58,sample_18048,hg38,3156,5738,12647,36,28,58,C12,C4,E10
36_29_67,sample_18048,hg38,12096,74773,166022,36,29,67,C12,C5,F7
36_29_85,sample_18048,hg38,6941,20931,47522,36,29,85,C12,C5,H1
36_29_89,sample_18048,hg38,7563,24538,54593,36,29,89,C12,C5,H5
36_30_28,sample_18048,hg38,1995,2894,6229,36,30,28,C12,C6,C4
36_31_06,sample_18048,hg38,5154,12864,28407,36,31,6,C12,C7,A6
36_32_10,sample_18048,hg38,9155,36179,80413,36,32,10,C12,C8,A10
36_33_12,sample_18048,hg38,9364,37416,83840,36,33,12,C12,C9,A12
36_33_30,sample_18048,hg38,3109,5652,12632,36,33,30,C12,C9,C6
36_33_57,sample_18048,hg38,8178,28492,64372,36,33,57,C12,C9,E9
36_33_96,sample_18048,hg38,4576,9819,21862,36,33,96,C12,C9,H12
36_35_14,sample_18048,hg38,2048,3196,7115,36,35,14,C12,C11,B2
36_35_91,sample_18048,hg38,2939,5058,11289,36,35,91,C12,C11,H7
36_36_23,sample_18048,hg38,2434,4092,9012,36,36,23,C12,C12,B11
36_36_28,sample_18048,hg38,1788,2889,6416,36,36,28,C12,C12,C4
36_36_45,sample_18048,hg38,4489,9912,22797,36,36,45,C12,C12,D9
36_36_52,sample_18048,hg38,4240,8658,19152,36,36,52,C12,C12,E4
36_36_64,sample_18048,hg38,2226,3435,7396,36,36,64,C12,C12,F4
36_36_66,sample_18048,hg38,2133,3449,7905,36,36,66,C12,C12,F6
36_36_71,sample_18048,hg38,2619,4705,10456,36,36,71,C12,C12,F11
36_37_74,sample_18048,hg38,5018,11629,27313,36,37,74,C12,D1,G2
36_37_95,sample_18048,hg38,4838,12066,27925,36,37,95,C12,D1,H11
36_38_16,sample_18048,hg38,14038,101189,233100,36,38,16,C12,D2,B4
36_38_39,sample_18048,hg38,1935,3059,6901,36,38,39,C12,D2,D3
36_38_81,sample_18048,hg38,2159,3447,7588,36,38,81,C12,D2,G9
36_38_89,sample_18048,hg38,3002,5106,11551,36,38,89,C12,D2,H5
36_39_82,sample_18048,hg38,5566,13742,30440,36,39,82,C12,D3,G10
36_40_02,sample_18048,hg38,3207,5796,13104,36,40,2,C12,D4,A2
36_40_10,sample_18048,hg38,3309,6180,14074,36,40,10,C12,D4,A10
36_40_19,sample_18048,hg38,3064,5953,13799,36,40,19,C12,D4,B7
36_40_37,sample_18048,hg38,9460,40254,91465,36,40,37,C12,D4,D1
36_40_71,sample_18048,hg38,2118,3426,7632,36,40,71,C12,D4,F11
36_40_80,sample_18048,hg38,4020,8389,18862,36,40,80,C12,D4,G8
36_40_85,sample_18048,hg38,10111,49809,114645,36,40,85,C12,D4,H1
36_41_34,sample_18048,hg38,4486,10110,23084,36,41,34,C12,D5,C10
36_41_49,sample_18048,hg38,2721,4731,10706,36,41,49,C12,D5,E1
36_41_54,sample_18048,hg38,2036,3325,7692,36,41,54,C12,D5,E6
36_41_91,sample_18048,hg38,5989,15812,36352,36,41,91,C12,D5,H7
36_41_95,sample_18048,hg38,2536,4277,9975,36,41,95,C12,D5,H11
36_42_09,sample_18048,hg38,3894,7948,18305,36,42,9,C12,D6,A9
36_42_24,sample_18048,hg38,2457,4099,9562,36,42,24,C12,D6,B12
36_42_45,sample_18048,hg38,2117,3374,7880,36,42,45,C12,D6,D9
36_42_82,sample_18048,hg38,1824,2710,6260,36,42,82,C12,D6,G10
36_43_63,sample_18048,hg38,6230,16222,36265,36,43,63,C12,D7,F3
36_44_33,sample_18048,hg38,1851,2771,6235,36,44,33,C12,D8,C9
36_44_41,sample_18048,hg38,3769,6590,14327,36,44,41,C12,D8,D5
36_45_40,sample_18048,hg38,6480,18802,42684,36,45,40,C12,D9,D4
36_45_64,sample_18048,hg38,4885,11163,25507,36,45,64,C12,D9,F4
36_46_12,sample_18048,hg38,2769,4652,10205,36,46,12,C12,D10,A12
36_46_63,sample_18048,hg38,3522,6769,15263,36,46,63,C12,D10,F3
36_46_73,sample_18048,hg38,4957,10969,24699,36,46,73,C12,D10,G1
36_46_81,sample_18048,hg38,6889,18198,41746,36,46,81,C12,D10,G9
36_47_51,sample_18048,hg38,4483,9728,21683,36,47,51,C12,D11,E3
36_48_01,sample_18048,hg38,3703,7621,17074,36,48,1,C12,D12,A1
36_48_24,sample_18048,hg38,2592,4447,9919,36,48,24,C12,D12,B12
36_48_59,sample_18048,hg38,3068,5758,12719,36,48,59,C12,D12,E11
36_50_24,sample_18048,hg38,2965,5442,12015,36,50,24,C12,E2,B12
36_50_27,sample_18048,hg38,5880,15479,34233,36,50,27,C12,E2,C3
36_50_70,sample_18048,hg38,12631,76963,173546,36,50,70,C12,E2,F10
36_50_77,sample_18048,hg38,3089,5817,13022,36,50,77,C12,E2,G5
36_51_42,sample_18048,hg38,2751,4768,11051,36,51,42,C12,E3,D6
36_52_43,sample_18048,hg38,4486,9503,21269,36,52,43,C12,E4,D7
36_52_62,sample_18048,hg38,3815,7639,16960,36,52,62,C12,E4,F2
36_52_71,sample_18048,hg38,2776,4769,10624,36,52,71,C12,E4,F11
36_53_11,sample_18048,hg38,5267,12474,27906,36,53,11,C12,E5,A11
36_53_63,sample_18048,hg38,3374,6337,14247,36,53,63,C12,E5,F3
36_54_42,sample_18048,hg38,8412,29360,67274,36,54,42,C12,E6,D6
36_54_58,sample_18048,hg38,3180,5723,12672,36,54,58,C12,E6,E10
36_54_61,sample_18048,hg38,4762,10943,25076,36,54,61,C12,E6,F1
36_54_70,sample_18048,hg38,5888,15001,34672,36,54,70,C12,E6,F10
36_55_13,sample_18048,hg38,2599,4178,9304,36,55,13,C12,E7,B1
36_55_57,sample_18048,hg38,2146,3323,7424,36,55,57,C12,E7,E9
36_56_03,sample_18048,hg38,4037,8837,19844,36,56,3,C12,E8,A3
36_56_25,sample_18048,hg38,3174,6151,13651,36,56,25,C12,E8,C1
36_57_32,sample_18048,hg38,3423,6526,15415,36,57,32,C12,E9,C8
36_57_33,sample_18048,hg38,4058,8522,19178,36,57,33,C12,E9,C9
36_57_60,sample_18048,hg38,7204,21507,48663,36,57,60,C12,E9,E12
36_58_52,sample_18048,hg38,6836,20295,45192,36,58,52,C12,E10,E4
36_58_70,sample_18048,hg38,7022,21137,48139,36,58,70,C12,E10,F10
36_59_22,sample_18048,hg38,11991,71172,158373,36,59,22,C12,E11,B10
36_59_36,sample_18048,hg38,2116,3177,6967,36,59,36,C12,E11,C12
36_59_37,sample_18048,hg38,3961,8349,18407,36,59,37,C12,E11,D1
36_59_74,sample_18048,hg38,7113,21825,49351,36,59,74,C12,E11,G2
36_59_87,sample_18048,hg38,1846,2758,6057,36,59,87,C12,E11,H3
36_60_22,sample_18048,hg38,1886,3011,6671,36,60,22,C12,E12,B10
36_60_43,sample_18048,hg38,1954,2988,6462,36,60,43,C12,E12,D7
36_60_68,sample_18048,hg38,2559,4208,9324,36,60,68,C12,E12,F8
36_62_15,sample_18048,hg38,1767,2733,6087,36,62,15,C12,F2,B3
36_63_12,sample_18048,hg38,4478,9852,21857,36,63,12,C12,F3,A12
36_63_36,sample_18048,hg38,2038,3221,7231,36,63,36,C12,F3,C12
