bc_wells,sample,species,gene_count,tscp_count,mread_count,bc1_wind,bc2_wind,bc3_wind,bc1_well,bc2_well,bc3_well
35_33_80,sample_14493,hg38,3321,8972,23227,35,33,80,C11,C9,G8
35_34_09,sample_14493,hg38,1373,1981,5113,35,34,9,C11,C10,A9
35_34_14,sample_14493,hg38,2515,4519,11665,35,34,14,C11,C10,B2
35_34_22,sample_14493,hg38,369,431,1123,35,34,22,C11,C10,B10
35_34_23,sample_14493,hg38,2967,5730,14170,35,34,23,C11,C10,B11
35_34_29,sample_14493,hg38,4510,11165,29091,35,34,29,C11,C10,C5
35_34_81,sample_14493,hg38,1071,1561,4128,35,34,81,C11,C10,G9
35_34_96,sample_14493,hg38,1134,1722,4532,35,34,96,C11,C10,H12
35_35_01,sample_14493,hg38,2357,4448,11219,35,35,1,C11,C11,A1
35_35_04,sample_14493,hg38,1389,2374,5887,35,35,4,C11,C11,A4
35_35_12,sample_14493,hg38,2130,3784,9588,35,35,12,C11,C11,A12
35_35_28,sample_14493,hg38,729,1024,2563,35,35,28,C11,C11,C4
35_35_40,sample_14493,hg38,1185,2137,5191,35,35,40,C11,C11,D4
35_35_43,sample_14493,hg38,3095,7007,17681,35,35,43,C11,C11,D7
35_35_63,sample_14493,hg38,7944,35514,90748,35,35,63,C11,C11,F3
35_36_06,sample_14493,hg38,873,1218,3220,35,36,6,C11,C12,A6
35_36_33,sample_14493,hg38,713,959,2346,35,36,33,C11,C12,C9
35_36_74,sample_14493,hg38,468,592,1504,35,36,74,C11,C12,G2
35_36_77,sample_14493,hg38,361,415,1013,35,36,77,C11,C12,G5
35_36_81,sample_14493,hg38,423,545,1415,35,36,81,C11,C12,G9
35_37_33,sample_14493,hg38,3888,9843,26865,35,37,33,C11,D1,C9
35_37_36,sample_14493,hg38,5424,16226,43914,35,37,36,C11,D1,C12
35_37_76,sample_14493,hg38,1352,2101,5497,35,37,76,C11,D1,G4
35_38_32,sample_14493,hg38,447,616,1629,35,38,32,C11,D2,C8
35_38_58,sample_14493,hg38,496,632,1665,35,38,58,C11,D2,E10
35_38_60,sample_14493,hg38,902,1303,3647,35,38,60,C11,D2,E12
35_39_09,sample_14493,hg38,3558,8842,22221,35,39,9,C11,D3,A9
35_39_53,sample_14493,hg38,10054,54241,136776,35,39,53,C11,D3,E5
35_39_61,sample_14493,hg38,3011,6631,16630,35,39,61,C11,D3,F1
35_40_29,sample_14493,hg38,1388,2064,5318,35,40,29,C11,D4,C5
35_40_56,sample_14493,hg38,1897,3569,9526,35,40,56,C11,D4,E8
35_40_95,sample_14493,hg38,469,553,1551,35,40,95,C11,D4,H11
35_41_03,sample_14493,hg38,367,421,1107,35,41,3,C11,D5,A3
35_41_09,sample_14493,hg38,1525,2850,7600,35,41,9,C11,D5,A9
35_41_10,sample_14493,hg38,1575,2813,7221,35,41,10,C11,D5,A10
35_41_15,sample_14493,hg38,1966,3214,8548,35,41,15,C11,D5,B3
35_41_26,sample_14493,hg38,555,644,1617,35,41,26,C11,D5,C2
35_41_27,sample_14493,hg38,1548,2696,7110,35,41,27,C11,D5,C3
35_41_60,sample_14493,hg38,1127,1648,4268,35,41,60,C11,D5,E12
35_41_82,sample_14493,hg38,625,821,2219,35,41,82,C11,D5,G10
35_42_31,sample_14493,hg38,3470,7899,20599,35,42,31,C11,D6,C7
35_42_32,sample_14493,hg38,1547,2533,6810,35,42,32,C11,D6,C8
35_43_07,sample_14493,hg38,462,572,1435,35,43,7,C11,D7,A7
35_43_22,sample_14493,hg38,514,621,1592,35,43,22,C11,D7,B10
35_43_24,sample_14493,hg38,1196,2023,5168,35,43,24,C11,D7,B12
35_43_67,sample_14493,hg38,896,1235,3008,35,43,67,C11,D7,F7
35_43_80,sample_14493,hg38,2326,4125,10695,35,43,80,C11,D7,G8
35_44_09,sample_14493,hg38,2560,4854,12370,35,44,9,C11,D8,A9
35_44_31,sample_14493,hg38,510,707,1875,35,44,31,C11,D8,C7
35_44_32,sample_14493,hg38,1828,3075,7778,35,44,32,C11,D8,C8
35_44_45,sample_14493,hg38,1139,1646,4145,35,44,45,C11,D8,D9
35_44_77,sample_14493,hg38,1146,1970,4915,35,44,77,C11,D8,G5
35_44_82,sample_14493,hg38,2101,3655,9714,35,44,82,C11,D8,G10
35_45_11,sample_14493,hg38,1499,2679,7001,35,45,11,C11,D9,A11
35_45_18,sample_14493,hg38,2662,5053,13306,35,45,18,C11,D9,B6
35_45_19,sample_14493,hg38,2346,4419,11387,35,45,19,C11,D9,B7
35_45_26,sample_14493,hg38,392,483,1274,35,45,26,C11,D9,C2
35_45_52,sample_14493,hg38,770,1066,2807,35,45,52,C11,D9,E4
35_46_11,sample_14493,hg38,1882,3337,8643,35,46,11,C11,D10,A11
35_46_30,sample_14493,hg38,495,583,1607,35,46,30,C11,D10,C6
35_46_96,sample_14493,hg38,996,1466,3887,35,46,96,C11,D10,H12
35_47_11,sample_14493,hg38,3058,7479,19484,35,47,11,C11,D11,A11
35_47_62,sample_14493,hg38,795,1105,2809,35,47,62,C11,D11,F2
35_47_88,sample_14493,hg38,956,1254,3128,35,47,88,C11,D11,H4
35_47_92,sample_14493,hg38,1610,2703,6901,35,47,92,C11,D11,H8
35_48_07,sample_14493,hg38,4224,11239,29182,35,48,7,C11,D12,A7
35_48_25,sample_14493,hg38,1014,1469,3762,35,48,25,C11,D12,C1
35_48_29,sample_14493,hg38,1013,1641,4276,35,48,29,C11,D12,C5
35_48_64,sample_14493,hg38,478,565,1512,35,48,64,C11,D12,F4
35_49_20,sample_14493,hg38,2029,3564,9072,35,49,20,C11,E1,B8
35_49_91,sample_14493,hg38,1170,1886,4793,35,49,91,C11,E1,H7
35_50_15,sample_14493,hg38,1889,3197,8292,35,50,15,C11,E2,B3
35_50_30,sample_14493,hg38,2858,6059,16036,35,50,30,C11,E2,C6
35_50_37,sample_14493,hg38,2519,4894,12666,35,50,37,C11,E2,D1
35_50_44,sample_14493,hg38,2364,4730,12199,35,50,44,C11,E2,D8
35_50_83,sample_14493,hg38,3613,9465,25608,35,50,83,C11,E2,G11
35_51_24,sample_14493,hg38,5261,14958,38950,35,51,24,C11,E3,B12
35_51_89,sample_14493,hg38,480,600,1551,35,51,89,C11,E3,H5
35_52_29,sample_14493,hg38,7470,28358,73239,35,52,29,C11,E4,C5
35_52_31,sample_14493,hg38,1764,3214,8129,35,52,31,C11,E4,C7
35_52_50,sample_14493,hg38,1271,2058,5377,35,52,50,C11,E4,E2
35_52_52,sample_14493,hg38,1363,2363,5995,35,52,52,C11,E4,E4
35_52_59,sample_14493,hg38,579,737,1789,35,52,59,C11,E4,E11
35_52_80,sample_14493,hg38,8658,41051,109746,35,52,80,C11,E4,G8
35_52_84,sample_14493,hg38,4268,11099,30009,35,52,84,C11,E4,G12
35_53_07,sample_14493,hg38,1538,2410,6058,35,53,7,C11,E5,A7
35_53_10,sample_14493,hg38,8239,35568,91651,35,53,10,C11,E5,A10
35_53_18,sample_14493,hg38,626,843,2135,35,53,18,C11,E5,B6
35_53_47,sample_14493,hg38,2171,4188,10669,35,53,47,C11,E5,D11
35_54_33,sample_14493,hg38,1056,1745,4672,35,54,33,C11,E6,C9
35_54_39,sample_14493,hg38,822,1189,3052,35,54,39,C11,E6,D3
35_54_40,sample_14493,hg38,399,514,1411,35,54,40,C11,E6,D4
35_54_56,sample_14493,hg38,496,655,1641,35,54,56,C11,E6,E8
35_55_26,sample_14493,hg38,380,496,1276,35,55,26,C11,E7,C2
35_55_29,sample_14493,hg38,2012,3373,8503,35,55,29,C11,E7,C5
35_55_92,sample_14493,hg38,995,1402,3644,35,55,92,C11,E7,H8
35_55_94,sample_14493,hg38,845,1204,3224,35,55,94,C11,E7,H10
35_56_06,sample_14493,hg38,641,892,2245,35,56,6,C11,E8,A6
35_56_11,sample_14493,hg38,832,1296,3381,35,56,11,C11,E8,A11
35_57_08,sample_14493,hg38,6417,21361,56319,35,57,8,C11,E9,A8
35_57_17,sample_14493,hg38,2367,4413,11529,35,57,17,C11,E9,B5
35_57_20,sample_14493,hg38,1036,1488,3857,35,57,20,C11,E9,B8
35_57_46,sample_14493,hg38,2730,5705,14943,35,57,46,C11,E9,D10
35_57_68,sample_14493,hg38,1153,1552,3999,35,57,68,C11,E9,F8
35_57_70,sample_14493,hg38,7935,32240,87278,35,57,70,C11,E9,F10
35_57_74,sample_14493,hg38,468,540,1489,35,57,74,C11,E9,G2
35_57_75,sample_14493,hg38,1160,1965,5274,35,57,75,C11,E9,G3
35_57_80,sample_14493,hg38,3021,6388,16744,35,57,80,C11,E9,G8
35_58_16,sample_14493,hg38,513,670,1689,35,58,16,C11,E10,B4
35_58_26,sample_14493,hg38,1530,2637,6655,35,58,26,C11,E10,C2
35_58_28,sample_14493,hg38,855,1211,3034,35,58,28,C11,E10,C4
35_58_43,sample_14493,hg38,597,764,1881,35,58,43,C11,E10,D7
35_58_58,sample_14493,hg38,347,419,1041,35,58,58,C11,E10,E10
35_58_88,sample_14493,hg38,5676,19158,50415,35,58,88,C11,E10,H4
35_59_16,sample_14493,hg38,443,580,1449,35,59,16,C11,E11,B4
35_59_37,sample_14493,hg38,4679,12749,32607,35,59,37,C11,E11,D1
35_59_67,sample_14493,hg38,7516,25977,66492,35,59,67,C11,E11,F7
35_59_92,sample_14493,hg38,2185,3743,9767,35,59,92,C11,E11,H8
35_60_11,sample_14493,hg38,454,615,1573,35,60,11,C11,E12,A11
35_60_36,sample_14493,hg38,454,585,1453,35,60,36,C11,E12,C12
35_60_64,sample_14493,hg38,2111,3644,9701,35,60,64,C11,E12,F4
35_60_81,sample_14493,hg38,4461,11743,31551,35,60,81,C11,E12,G9
35_61_14,sample_14493,hg38,760,1170,2870,35,61,14,C11,F1,B2
35_61_19,sample_14493,hg38,443,535,1312,35,61,19,C11,F1,B7
35_61_30,sample_14493,hg38,1148,1673,4186,35,61,30,C11,F1,C6
35_61_45,sample_14493,hg38,1471,2310,6019,35,61,45,C11,F1,D9
35_61_60,sample_14493,hg38,5233,13466,34335,35,61,60,C11,F1,E12
35_61_68,sample_14493,hg38,915,1389,3508,35,61,68,C11,F1,F8
35_61_77,sample_14493,hg38,3226,7290,18923,35,61,77,C11,F1,G5
35_61_87,sample_14493,hg38,3369,7597,19490,35,61,87,C11,F1,H3
35_62_09,sample_14493,hg38,1132,1819,4693,35,62,9,C11,F2,A9
35_62_16,sample_14493,hg38,1847,3603,9646,35,62,16,C11,F2,B4
35_62_62,sample_14493,hg38,2773,5882,15180,35,62,62,C11,F2,F2
35_62_94,sample_14493,hg38,375,458,1176,35,62,94,C11,F2,H10
35_63_16,sample_14493,hg38,1238,1775,4576,35,63,16,C11,F3,B4
35_63_18,sample_14493,hg38,615,813,2075,35,63,18,C11,F3,B6
35_63_20,sample_14493,hg38,377,428,1019,35,63,20,C11,F3,B8
35_63_28,sample_14493,hg38,894,1219,3077,35,63,28,C11,F3,C4
35_63_62,sample_14493,hg38,875,1195,2999,35,63,62,C11,F3,F2
35_63_81,sample_14493,hg38,4801,14946,40242,35,63,81,C11,F3,G9
35_63_84,sample_14493,hg38,3556,8165,21785,35,63,84,C11,F3,G12
35_64_28,sample_14493,hg38,614,787,2017,35,64,28,C11,F4,C4
35_64_37,sample_14493,hg38,1508,2503,6510,35,64,37,C11,F4,D1
35_64_39,sample_14493,hg38,3113,6299,16306,35,64,39,C11,F4,D3
35_64_62,sample_14493,hg38,3292,7277,19192,35,64,62,C11,F4,F2
35_65_43,sample_14493,hg38,4505,12037,32160,35,65,43,C11,F5,D7
35_65_45,sample_14493,hg38,4644,12070,33243,35,65,45,C11,F5,D9
35_65_74,sample_14493,hg38,1152,1673,4506,35,65,74,C11,F5,G2
35_65_80,sample_14493,hg38,757,1100,2856,35,65,80,C11,F5,G8
35_65_94,sample_14493,hg38,3910,8991,24715,35,65,94,C11,F5,H10
35_66_30,sample_14493,hg38,528,635,1659,35,66,30,C11,F6,C6
35_66_36,sample_14493,hg38,614,859,2313,35,66,36,C11,F6,C12
35_66_62,sample_14493,hg38,684,915,2437,35,66,62,C11,F6,F2
35_66_64,sample_14493,hg38,360,426,1167,35,66,64,C11,F6,F4
35_66_96,sample_14493,hg38,1012,1420,3804,35,66,96,C11,F6,H12
35_68_35,sample_14493,hg38,531,641,1567,35,68,35,C11,F8,C11
35_68_39,sample_14493,hg38,1108,1824,4662,35,68,39,C11,F8,D3
35_68_63,sample_14493,hg38,703,961,2514,35,68,63,C11,F8,F3
35_68_88,sample_14493,hg38,2612,5683,15162,35,68,88,C11,F8,H4
35_69_14,sample_14493,hg38,2030,3490,8918,35,69,14,C11,F9,B2
35_69_16,sample_14493,hg38,3192,7138,18257,35,69,16,C11,F9,B4
35_69_40,sample_14493,hg38,411,549,1332,35,69,40,C11,F9,D4
35_69_47,sample_14493,hg38,1247,2111,4792,35,69,47,C11,F9,D11
35_70_06,sample_14493,hg38,4192,9455,25216,35,70,6,C11,F10,A6
35_70_08,sample_14493,hg38,1035,1602,3901,35,70,8,C11,F10,A8
35_70_82,sample_14493,hg38,2037,4004,10576,35,70,82,C11,F10,G10
35_70_84,sample_14493,hg38,4046,10965,29387,35,70,84,C11,F10,G12
35_70_90,sample_14493,hg38,429,526,1350,35,70,90,C11,F10,H6
35_71_18,sample_14493,hg38,1189,1764,4399,35,71,18,C11,F11,B6
35_71_41,sample_14493,hg38,474,580,1420,35,71,41,C11,F11,D5
35_72_24,sample_14493,hg38,1105,1770,4491,35,72,24,C11,F12,B12
35_72_25,sample_14493,hg38,2244,4165,10705,35,72,25,C11,F12,C1
35_72_32,sample_14493,hg38,3005,6350,16405,35,72,32,C11,F12,C8
35_72_62,sample_14493,hg38,1030,1552,3951,35,72,62,C11,F12,F2
35_72_71,sample_14493,hg38,945,1312,3265,35,72,71,C11,F12,F11
35_72_91,sample_14493,hg38,550,793,2011,35,72,91,C11,F12,H7
35_73_06,sample_14493,hg38,3999,9664,25850,35,73,6,C11,G1,A6
35_73_10,sample_14493,hg38,5491,16440,42460,35,73,10,C11,G1,A10
35_73_59,sample_14493,hg38,756,1015,2504,35,73,59,C11,G1,E11
35_73_74,sample_14493,hg38,3013,6995,18662,35,73,74,C11,G1,G2
35_73_83,sample_14493,hg38,3382,8248,21635,35,73,83,C11,G1,G11
35_74_37,sample_14493,hg38,383,482,1210,35,74,37,C11,G2,D1
35_74_50,sample_14493,hg38,4582,11375,30294,35,74,50,C11,G2,E2
35_74_75,sample_14493,hg38,1327,2016,5183,35,74,75,C11,G2,G3
35_75_28,sample_14493,hg38,440,529,1285,35,75,28,C11,G3,C4
35_76_12,sample_14493,hg38,4927,13747,35808,35,76,12,C11,G4,A12
35_76_14,sample_14493,hg38,9326,52052,135784,35,76,14,C11,G4,B2
35_76_39,sample_14493,hg38,4275,11240,28681,35,76,39,C11,G4,D3
35_76_44,sample_14493,hg38,454,538,1399,35,76,44,C11,G4,D8
35_76_70,sample_14493,hg38,1061,1663,4281,35,76,70,C11,G4,F10
35_76_76,sample_14493,hg38,8429,35912,93177,35,76,76,C11,G4,G4
35_76_96,sample_14493,hg38,524,630,1676,35,76,96,C11,G4,H12
35_77_34,sample_14493,hg38,415,533,1277,35,77,34,C11,G5,C10
35_77_45,sample_14493,hg38,1454,2157,5239,35,77,45,C11,G5,D9
35_77_55,sample_14493,hg38,1237,1828,4511,35,77,55,C11,G5,E7
35_77_62,sample_14493,hg38,1030,1632,4051,35,77,62,C11,G5,F2
35_77_81,sample_14493,hg38,2540,5384,13373,35,77,81,C11,G5,G9
35_77_85,sample_14493,hg38,1845,3330,8092,35,77,85,C11,G5,H1
35_78_20,sample_14493,hg38,1330,2266,5828,35,78,20,C11,G6,B8
35_78_82,sample_14493,hg38,764,1025,2798,35,78,82,C11,G6,G10
35_78_84,sample_14493,hg38,1592,2394,6306,35,78,84,C11,G6,G12
35_79_03,sample_14493,hg38,704,939,2451,35,79,3,C11,G7,A3
35_79_05,sample_14493,hg38,772,1021,2746,35,79,5,C11,G7,A5
35_79_13,sample_14493,hg38,1338,2135,5488,35,79,13,C11,G7,B1
35_79_43,sample_14493,hg38,4602,11854,31612,35,79,43,C11,G7,D7
35_79_62,sample_14493,hg38,662,955,2568,35,79,62,C11,G7,F2
35_79_95,sample_14493,hg38,3340,7942,21625,35,79,95,C11,G7,H11
35_80_12,sample_14493,hg38,766,1026,2559,35,80,12,C11,G8,A12
35_80_27,sample_14493,hg38,556,795,2028,35,80,27,C11,G8,C3
35_80_49,sample_14493,hg38,747,967,2437,35,80,49,C11,G8,E1
35_80_52,sample_14493,hg38,1443,2380,6081,35,80,52,C11,G8,E4
35_80_75,sample_14493,hg38,3494,9475,24913,35,80,75,C11,G8,G3
35_81_07,sample_14493,hg38,5797,17894,46068,35,81,7,C11,G9,A7
35_81_27,sample_14493,hg38,3418,7357,18187,35,81,27,C11,G9,C3
35_81_34,sample_14493,hg38,1252,2024,5071,35,81,34,C11,G9,C10
35_81_35,sample_14493,hg38,485,595,1495,35,81,35,C11,G9,C11
35_81_41,sample_14493,hg38,2236,4373,11149,35,81,41,C11,G9,D5
35_81_72,sample_14493,hg38,849,1226,3324,35,81,72,C11,G9,F12
35_81_74,sample_14493,hg38,660,914,2227,35,81,74,C11,G9,G2
35_81_76,sample_14493,hg38,519,665,1593,35,81,76,C11,G9,G4
35_81_90,sample_14493,hg38,2789,5454,14233,35,81,90,C11,G9,H6
35_82_09,sample_14493,hg38,1048,1660,4149,35,82,9,C11,G10,A9
35_82_17,sample_14493,hg38,2479,4759,11963,35,82,17,C11,G10,B5
35_82_20,sample_14493,hg38,1062,1624,4025,35,82,20,C11,G10,B8
35_82_25,sample_14493,hg38,432,523,1236,35,82,25,C11,G10,C1
35_82_29,sample_14493,hg38,3101,6572,16226,35,82,29,C11,G10,C5
35_82_45,sample_14493,hg38,1025,1480,3853,35,82,45,C11,G10,D9
35_82_48,sample_14493,hg38,1989,3792,9420,35,82,48,C11,G10,D12
35_83_05,sample_14493,hg38,1362,2133,5315,35,83,5,C11,G11,A5
35_83_16,sample_14493,hg38,2083,3722,9493,35,83,16,C11,G11,B4
35_83_27,sample_14493,hg38,3078,6059,14691,35,83,27,C11,G11,C3
35_83_36,sample_14493,hg38,1717,3000,7566,35,83,36,C11,G11,C12
35_84_18,sample_14493,hg38,589,691,1732,35,84,18,C11,G12,B6
35_84_38,sample_14493,hg38,2011,3731,9902,35,84,38,C11,G12,D2
35_84_39,sample_14493,hg38,1802,3367,8203,35,84,39,C11,G12,D3
35_84_49,sample_14493,hg38,4094,11429,28834,35,84,49,C11,G12,E1
35_84_52,sample_14493,hg38,778,1212,3083,35,84,52,C11,G12,E4
35_84_80,sample_14493,hg38,457,521,1398,35,84,80,C11,G12,G8
35_84_89,sample_14493,hg38,1061,1598,3870,35,84,89,C11,G12,H5
35_85_01,sample_14493,hg38,1122,1875,4754,35,85,1,C11,H1,A1
35_85_30,sample_14493,hg38,1475,2562,6311,35,85,30,C11,H1,C6
35_85_33,sample_14493,hg38,6108,21190,53456,35,85,33,C11,H1,C9
35_85_36,sample_14493,hg38,460,552,1317,35,85,36,C11,H1,C12
35_85_61,sample_14493,hg38,10449,65988,166138,35,85,61,C11,H1,F1
35_85_74,sample_14493,hg38,1392,2409,6129,35,85,74,C11,H1,G2
35_85_76,sample_14493,hg38,1725,2909,7109,35,85,76,C11,H1,G4
35_85_94,sample_14493,hg38,926,1251,3121,35,85,94,C11,H1,H10
35_86_16,sample_14493,hg38,703,1014,2615,35,86,16,C11,H2,B4
35_86_36,sample_14493,hg38,951,1222,3155,35,86,36,C11,H2,C12
35_86_43,sample_14493,hg38,948,1384,3528,35,86,43,C11,H2,D7
35_86_65,sample_14493,hg38,347,409,1080,35,86,65,C11,H2,F5
35_86_81,sample_14493,hg38,1004,1648,4446,35,86,81,C11,H2,G9
35_87_02,sample_14493,hg38,1263,2090,5134,35,87,2,C11,H3,A2
35_87_07,sample_14493,hg38,673,826,2043,35,87,7,C11,H3,A7
35_87_35,sample_14493,hg38,8823,46348,116720,35,87,35,C11,H3,C11
35_87_41,sample_14493,hg38,5404,15507,39390,35,87,41,C11,H3,D5
35_87_49,sample_14493,hg38,997,1403,3423,35,87,49,C11,H3,E1
35_87_61,sample_14493,hg38,539,620,1548,35,87,61,C11,H3,F1
35_87_72,sample_14493,hg38,2917,6520,17496,35,87,72,C11,H3,F12
35_87_82,sample_14493,hg38,775,1080,2792,35,87,82,C11,H3,G10
35_87_96,sample_14493,hg38,3887,10626,27294,35,87,96,C11,H3,H12
35_88_09,sample_14493,hg38,1025,1662,4207,35,88,9,C11,H4,A9
35_88_17,sample_14493,hg38,3649,9187,23175,35,88,17,C11,H4,B5
35_88_29,sample_14493,hg38,989,1530,3975,35,88,29,C11,H4,C5
35_88_51,sample_14493,hg38,6122,20743,53232,35,88,51,C11,H4,E3
35_88_69,sample_14493,hg38,2125,4018,10051,35,88,69,C11,H4,F9
35_88_83,sample_14493,hg38,737,910,2300,35,88,83,C11,H4,G11
35_88_93,sample_14493,hg38,2869,5739,14433,35,88,93,C11,H4,H9
35_89_09,sample_14493,hg38,578,749,1793,35,89,9,C11,H5,A9
35_89_20,sample_14493,hg38,4045,9830,24262,35,89,20,C11,H5,B8
35_89_32,sample_14493,hg38,4661,11459,29487,35,89,32,C11,H5,C8
35_89_35,sample_14493,hg38,704,879,2145,35,89,35,C11,H5,C11
35_89_58,sample_14493,hg38,4862,13116,33818,35,89,58,C11,H5,E10
35_89_76,sample_14493,hg38,1464,2233,5657,35,89,76,C11,H5,G4
35_89_80,sample_14493,hg38,399,481,1193,35,89,80,C11,H5,G8
35_90_09,sample_14493,hg38,874,1222,3277,35,90,9,C11,H6,A9
35_90_13,sample_14493,hg38,3688,9066,24579,35,90,13,C11,H6,B1
35_90_51,sample_14493,hg38,775,1218,3324,35,90,51,C11,H6,E3
35_90_78,sample_14493,hg38,1216,1629,4461,35,90,78,C11,H6,G6
35_90_96,sample_14493,hg38,5489,16166,45737,35,90,96,C11,H6,H12
35_91_52,sample_14493,hg38,445,554,1414,35,91,52,C11,H7,E4
35_91_71,sample_14493,hg38,615,791,1883,35,91,71,C11,H7,F11
35_91_73,sample_14493,hg38,1825,3682,9437,35,91,73,C11,H7,G1
35_91_80,sample_14493,hg38,5928,19701,51843,35,91,80,C11,H7,G8
35_91_95,sample_14493,hg38,578,787,2112,35,91,95,C11,H7,H11
35_92_03,sample_14493,hg38,5136,13604,35196,35,92,3,C11,H8,A3
35_92_31,sample_14493,hg38,606,729,1811,35,92,31,C11,H8,C7
35_92_52,sample_14493,hg38,1062,1672,4287,35,92,52,C11,H8,E4
35_92_72,sample_14493,hg38,371,423,1012,35,92,72,C11,H8,F12
35_92_76,sample_14493,hg38,2195,3891,10173,35,92,76,C11,H8,G4
35_92_96,sample_14493,hg38,5474,17370,45727,35,92,96,C11,H8,H12
35_93_16,sample_14493,hg38,7061,27519,71158,35,93,16,C11,H9,B4
35_93_39,sample_14493,hg38,1207,1877,4690,35,93,39,C11,H9,D3
35_94_14,sample_14493,hg38,1720,3115,8368,35,94,14,C11,H10,B2
35_94_24,sample_14493,hg38,1515,3091,7887,35,94,24,C11,H10,B12
35_94_74,sample_14493,hg38,5403,15821,42604,35,94,74,C11,H10,G2
85_01_09,sample_14521,hg38,1755,3155,8493,85,1,9,H1,A1,A9
85_01_67,sample_14521,hg38,4671,11880,30568,85,1,67,H1,A1,F7
85_03_72,sample_14521,hg38,501,634,1645,85,3,72,H1,A3,F12
85_04_27,sample_14521,hg38,1061,1698,4420,85,4,27,H1,A4,C3
85_05_46,sample_14521,hg38,1147,1789,4634,85,5,46,H1,A5,D10
85_07_77,sample_14521,hg38,486,608,1345,85,7,77,H1,A7,G5
85_08_12,sample_14521,hg38,1133,1557,4070,85,8,12,H1,A8,A12
85_14_29,sample_14521,hg38,10009,60137,159085,85,14,29,H1,B2,C5
85_14_45,sample_14521,hg38,1009,1460,3958,85,14,45,H1,B2,D9
85_14_49,sample_14521,hg38,1092,1656,4201,85,14,49,H1,B2,E1
85_15_02,sample_14521,hg38,666,912,2361,85,15,2,H1,B3,A2
85_16_66,sample_14521,hg38,2534,4626,12501,85,16,66,H1,B4,F6
85_21_13,sample_14521,hg38,3078,6225,16528,85,21,13,H1,B9,B1
85_21_36,sample_14521,hg38,6949,25385,68350,85,21,36,H1,B9,C12
85_21_90,sample_14521,hg38,2422,4443,12013,85,21,90,H1,B9,H6
85_25_23,sample_14521,hg38,970,1434,3739,85,25,23,H1,C1,B11
85_25_33,sample_14521,hg38,745,1053,2855,85,25,33,H1,C1,C9
85_26_08,sample_14521,hg38,992,1576,4060,85,26,8,H1,C2,A8
85_26_38,sample_14521,hg38,2003,3628,9738,85,26,38,H1,C2,D2
85_26_95,sample_14521,hg38,6007,18624,50558,85,26,95,H1,C2,H11
85_28_60,sample_14521,hg38,1288,2123,5670,85,28,60,H1,C4,E12
85_31_43,sample_14521,hg38,1194,1995,5187,85,31,43,H1,C7,D7
85_35_60,sample_14521,hg38,1550,2796,7252,85,35,60,H1,C11,E12
85_37_82,sample_14521,hg38,950,1272,3546,85,37,82,H1,D1,G10
85_38_46,sample_14521,hg38,1678,2638,7178,85,38,46,H1,D2,D10
85_42_94,sample_14521,hg38,1117,1586,4342,85,42,94,H1,D6,H10
85_44_36,sample_14521,hg38,486,649,1662,85,44,36,H1,D8,C12
85_45_06,sample_14521,hg38,1539,2360,6351,85,45,6,H1,D9,A6
85_47_15,sample_14521,hg38,2767,5488,14359,85,47,15,H1,D11,B3
85_48_16,sample_14521,hg38,1974,3687,9733,85,48,16,H1,D12,B4
85_48_71,sample_14521,hg38,1335,2261,5908,85,48,71,H1,D12,F11
85_52_83,sample_14521,hg38,698,970,2586,85,52,83,H1,E4,G11
85_53_14,sample_14521,hg38,1758,3162,8336,85,53,14,H1,E5,B2
85_54_68,sample_14521,hg38,1158,1960,5343,85,54,68,H1,E6,F8
85_54_72,sample_14521,hg38,4486,11049,31285,85,54,72,H1,E6,F12
85_55_67,sample_14521,hg38,539,695,1780,85,55,67,H1,E7,F7
85_56_20,sample_14521,hg38,1652,2924,7779,85,56,20,H1,E8,B8
85_59_17,sample_14521,hg38,2831,5789,15070,85,59,17,H1,E11,B5
85_59_27,sample_14521,hg38,1364,2276,6036,85,59,27,H1,E11,C3
85_61_20,sample_14521,hg38,2180,4301,10923,85,61,20,H1,F1,B8
85_64_59,sample_14521,hg38,3809,9568,25214,85,64,59,H1,F4,E11
85_67_84,sample_14521,hg38,779,1080,2960,85,67,84,H1,F7,G12
85_69_73,sample_14521,hg38,9349,52803,140978,85,69,73,H1,F9,G1
85_69_85,sample_14521,hg38,1010,1708,4315,85,69,85,H1,F9,H1
85_70_30,sample_14521,hg38,2022,3741,9855,85,70,30,H1,F10,C6
85_73_64,sample_14521,hg38,1294,2183,5598,85,73,64,H1,G1,F4
85_75_17,sample_14521,hg38,1819,2970,7971,85,75,17,H1,G3,B5
85_75_28,sample_14521,hg38,981,1426,3749,85,75,28,H1,G3,C4
85_75_63,sample_14521,hg38,1700,3106,8118,85,75,63,H1,G3,F3
85_76_01,sample_14521,hg38,655,886,2337,85,76,1,H1,G4,A1
85_81_06,sample_14521,hg38,1249,2071,5463,85,81,6,H1,G9,A6
85_84_74,sample_14521,hg38,1257,2366,6173,85,84,74,H1,G12,G2
85_87_60,sample_14521,hg38,1983,3844,10036,85,87,60,H1,H3,E12
85_89_10,sample_14521,hg38,1775,3154,8007,85,89,10,H1,H5,A10
85_90_19,sample_14521,hg38,4676,12081,33400,85,90,19,H1,H6,B7
85_91_27,sample_14521,hg38,1161,1895,4895,85,91,27,H1,H7,C3
85_91_91,sample_14521,hg38,1273,2175,5767,85,91,91,H1,H7,H7
